Date,Tier,OTM,ShortOTM,LongOTM,Safety,Premium,PnL,DaysHeld,Result,Risk,Side,VIX,ATR,Score,Size,Week,WeekCap,Year,Regime,date,score,bias,close,ema20,Anchor_Signal,Action,Filtered_PnL
2024-01-12,HighATR-Cautious,750,750,950,85.7,30,8.5,7,WIN,170.0,Bull Put,13.1,193.5,0,0.75,2024_02,200.0,2024,normal,2024-01-12,2,BULL BIAS,21908.25,21455.462948952812,BULL,TRADE,8.5
2024-01-16,HighATR-Cautious,750,750,950,86.1,30,18.7,3,WIN,170.0,Bull Put,13.57,191.6,1,0.75,2024_03,200.0,2024,normal,2024-01-16,2,BULL BIAS,22031.6,21566.715928734615,BULL,TRADE,18.7
2024-02-01,Near-VC,700,700,900,69.8,80,44.0,5,WIN,120.0,Bull Put,14.46,256.1,2,0.75,2024_05,200.0,2024,normal,2024-02-01,-2,BEAR BIAS,21690.3,21565.81169162592,BULL,TRADE,44.0
2024-02-27,HighATR-Cautious,750,750,950,78.9,30,8.5,4,WIN,170.0,Bull Put,15.73,226.4,1,0.75,2024_09,200.0,2024,normal,2024-02-27,2,BULL BIAS,22194.2,21956.179219834135,NEUTRAL,TRADE,8.5
2024-03-04,HighATR-Cautious,750,750,950,78.7,30,8.5,5,WIN,170.0,Bull Put,14.92,227.4,1,0.75,2024_10,200.0,2024,normal,2024-03-04,4,STRONG BULL,22397.65,22067.1576523333,BULL,TRADE,8.5
2024-03-11,HighATR-Cautious,750,750,950,81.0,30,8.5,7,WIN,170.0,Bull Put,14.0,216.3,1,0.75,2024_11,200.0,2024,normal,2024-03-11,2,BULL BIAS,22319.85,22179.838792528462,BULL,TRADE,8.5
2024-03-21,Near-VC,700,700,900,73.5,80,44.0,5,WIN,120.0,Bull Put,12.51,237.1,1,0.75,2024_12,200.0,2024,normal,2024-03-21,-3,STRONG BEAR,22014.6,22081.891902574782,NEUTRAL,TRADE,44.0
2024-03-27,HighATR-Cautious,750,750,950,78.3,30,8.5,4,WIN,170.0,Bull Put,12.7,229.6,1,0.75,2024_13,200.0,2024,normal,2024-03-27,-2,BEAR BIAS,22147.2,22082.54271242419,NEUTRAL,TRADE,8.5
2024-04-02,HighATR-Cautious,750,750,950,78.9,30,8.5,4,WIN,170.0,Bull Put,11.65,226.7,1,0.75,2024_14,200.0,2024,ultra-calm,2024-04-02,2,BULL BIAS,22464.3,22172.518428303374,BULL,TRADE,8.5
2024-04-08,HighATR-Cautious,750,750,950,80.7,30,8.5,7,WIN,170.0,Bull Put,11.61,217.9,1,0.75,2024_15,200.0,2024,ultra-calm,2024-04-08,4,STRONG BULL,22661.0,22297.276765313443,BULL,TRADE,8.5
2024-04-23,VIX-Collapse,700,700,900,76.0,100,62.0,5,WIN,100.0,Bull Put,10.2,225.2,1,0.75,2024_17,200.0,2024,ultra-calm,2024-04-23,-2,BEAR BIAS,22361.0,22318.65611554264,NEUTRAL,TRADE,62.0
2024-04-24,VIX-Collapse,700,700,900,77.6,100,62.0,5,WIN,100.0,Bull Put,10.28,217.4,1,0.75,2024_17,200.0,2024,ultra-calm,2024-04-24,-2,BEAR BIAS,22412.2,22327.56505691953,BULL,TRADE,62.0
2024-05-08,HighATR-Cautious,750,750,950,78.3,30,8.5,5,WIN,170.0,Bull Put,17.08,229.6,1,0.75,2024_19,200.0,2024,elevated,2024-05-08,-3,STRONG BEAR,22306.75,22410.572900055566,BEAR,TRADE,8.5
2024-07-16,HighATR-Cautious,750,750,950,78.9,30,8.5,6,WIN,170.0,Bull Put,14.22,226.5,1,0.75,2024_29,200.0,2024,normal,2024-07-16,4,STRONG BULL,24601.1,24075.4204826071,BULL,TRADE,8.5
2024-07-23,Near-VC,700,700,900,69.0,80,44.0,5,WIN,120.0,Bull Put,12.75,260.5,1,0.75,2024_30,200.0,2024,normal,2024-07-23,2,BULL BIAS,24476.4,24236.332941078253,NEUTRAL,TRADE,44.0
2024-08-27,HighATR-Cautious,750,750,950,79.8,30,8.5,4,WIN,170.0,Bull Put,13.63,222.0,2,0.75,2024_35,200.0,2024,normal,2024-08-27,2,BULL BIAS,24997.05,24605.89659259799,BULL,TRADE,8.5
2024-09-03,HighATR-Cautious,750,750,950,85.9,30,18.7,3,WIN,170.0,Bull Put,13.84,192.7,1,0.75,2024_36,200.0,2024,normal,2024-09-03,4,STRONG BULL,25268.85,24843.44535924437,BULL,TRADE,18.7
2024-09-09,HighATR-Cautious,750,750,950,84.0,30,8.5,4,WIN,170.0,Bull Put,14.24,201.9,1,0.75,2024_37,200.0,2024,normal,2024-09-09,0,NEUTRAL,24942.25,24904.10624720197,NEUTRAL,TRADE,8.5
2024-09-16,HighATR-Cautious,750,750,950,81.9,30,8.5,4,WIN,170.0,Bull Put,12.46,212.1,1,0.75,2024_38,200.0,2024,normal,2024-09-16,4,STRONG BULL,25377.2,25031.867544017776,BULL,TRADE,8.5
2024-09-24,HighATR-Cautious,750,750,950,82.3,30,-178.0,7,LOSS,170.0,Bull Put,13.39,210.1,2,0.75,2024_39,200.0,2024,normal,2024-09-24,4,STRONG BULL,25951.9,25329.058622838063,BULL,TRADE,-178.0
2024-10-01,HighATR-Cautious,750,750,950,81.7,30,-178.0,2,LOSS,170.0,Bull Put,11.99,213.1,2,0.75,2024_40,200.0,2024,ultra-calm,2024-10-01,4,STRONG BULL,25812.55,25587.631292700815,NEUTRAL,TRADE,-178.0
2025-01-31,Near-VC,700,700,900,68.9,80,44.0,5,WIN,120.0,Bull Put,16.25,261.3,1,0.75,2025_05,200.0,2025,elevated,2025-01-31,1,NEUTRAL,23533.85,23360.526566662407,NEUTRAL,TRADE,44.0
2025-07-04,HighATR-Cautious,750,750,950,78.1,30,8.5,7,WIN,170.0,Bull Put,12.32,230.5,2,0.75,2025_27,200.0,2025,normal,2025-07-04,4,STRONG BULL,25467.8,25195.494154836528,NEUTRAL,TRADE,8.5
2025-07-07,HighATR-Cautious,750,750,950,80.3,30,8.5,7,WIN,170.0,Bull Put,12.56,219.9,2,0.75,2025_28,200.0,2025,normal,2025-07-07,4,STRONG BULL,25454.95,25220.204235328285,NEUTRAL,TRADE,8.5
2025-07-14,HighATR-Cautious,750,750,950,83.9,30,8.5,5,WIN,170.0,Bull Put,11.98,202.0,1,0.75,2025_29,200.0,2025,ultra-calm,2025-07-14,-1,NEUTRAL,25087.1,25247.211584922148,BEAR,TRADE,8.5
2025-07-29,HighATR-Cautious,750,750,950,83.7,30,8.5,7,WIN,170.0,Bull Put,11.53,203.4,1,0.75,2025_31,200.0,2025,ultra-calm,2025-07-29,-3,STRONG BEAR,24830.4,25069.03374983609,BEAR,TRADE,8.5
2025-08-04,HighATR-Cautious,750,750,950,82.7,30,8.5,6,WIN,170.0,Bull Put,11.97,208.0,1,0.75,2025_32,200.0,2025,ultra-calm,2025-08-04,-3,STRONG BEAR,24726.9,24954.143813084,BEAR,TRADE,8.5
2025-08-13,HighATR-Cautious,750,750,950,80.7,30,8.5,4,WIN,170.0,Bull Put,12.14,217.9,1,0.75,2025_33,200.0,2025,normal,2025-08-13,-4,STRONG BEAR,24630.4,24770.693933691327,NEUTRAL,TRADE,8.5
2025-08-19,HighATR-Cautious,750,750,950,81.1,30,8.5,4,WIN,170.0,Bull Put,11.79,216.0,2,0.75,2025_34,200.0,2025,ultra-calm,2025-08-19,-1,NEUTRAL,24989.7,24789.263048395296,BULL,TRADE,8.5
2025-08-25,HighATR-Cautious,750,750,950,83.9,30,18.7,3,WIN,170.0,Bull Put,11.76,202.1,1,0.75,2025_35,200.0,2025,ultra-calm,2025-08-25,2,BULL BIAS,24978.55,24854.81880250474,NEUTRAL,TRADE,18.7
2025-09-01,HighATR-Cautious,750,750,950,83.0,30,8.5,4,WIN,170.0,Bull Put,11.29,206.5,1,0.75,2025_36,200.0,2025,ultra-calm,2025-09-01,-4,STRONG BEAR,24624.3,24761.32618230686,BEAR,TRADE,8.5
2025-09-08,HighATR-Cautious,750,750,950,82.8,30,8.5,4,WIN,170.0,Bull Put,10.84,207.5,1,0.75,2025_37,200.0,2025,ultra-calm,2025-09-08,-1,NEUTRAL,24791.2,24745.73830068939,BULL,TRADE,8.5
2025-09-15,Normal,650,650,850,83.1,60,31.0,5,WIN,140.0,Bull Put,10.4,178.7,0,0.75,2025_38,300.0,2025,ultra-calm,2025-09-15,4,STRONG BULL,25069.7,24853.078309106142,BULL,TRADE,31.0
2025-09-16,Normal,650,650,850,82.9,60,31.0,5,WIN,140.0,Bull Put,10.27,179.6,0,0.75,2025_38,300.0,2025,ultra-calm,2025-09-16,4,STRONG BULL,25254.45,24891.30418442937,BULL,TRADE,31.0
2025-09-23,WideCondor,600+600,600,800,81.7,100,64.2,5,WIN,300.0,Condor,10.63,170.5,1,0.75,2025_39,300.0,2025,ultra-calm,2025-09-23,4,STRONG BULL,25185.8,25047.27552104157,NEUTRAL,TRADE,64.2
2025-09-30,WideCondor,600+600,600,800,79.8,100,64.2,5,WIN,300.0,Condor,11.07,177.9,1,0.75,2025_40,300.0,2025,ultra-calm,2025-09-30,-3,STRONG BEAR,24633.6,24937.65033562478,BEAR,TRADE,64.2
2025-10-06,HighATR-Cautious,750,750,950,87.6,30,8.5,4,WIN,170.0,Bull Put,10.19,184.3,0,0.75,2025_41,200.0,2025,ultra-calm,2025-10-06,-2,BEAR BIAS,25072.55,24940.254567762702,NEUTRAL,TRADE,8.5
2025-10-15,HighATR-Cautious,750,750,950,87.2,30,8.5,4,WIN,170.0,Bull Put,10.53,186.4,0,0.75,2025_42,200.0,2025,ultra-calm,2025-10-15,4,STRONG BULL,25327.75,25068.43888845887,BULL,TRADE,8.5
2025-10-21,HighATR-Cautious,750,750,950,85.4,30,8.5,4,WIN,170.0,Bull Put,11.3,194.8,2,0.75,2025_43,200.0,2025,ultra-calm,2025-10-21,4,STRONG BULL,25833.3,25293.409651240217,BULL,TRADE,8.5
2025-10-27,HighATR-Cautious,750,750,950,83.8,30,8.5,7,WIN,170.0,Bull Put,11.86,202.6,2,0.75,2025_44,200.0,2025,ultra-calm,2025-10-27,4,STRONG BULL,25974.0,25446.634974393335,BULL,TRADE,8.5
2025-11-04,HighATR-Cautious,750,750,950,84.0,30,8.5,4,WIN,170.0,Bull Put,12.65,201.7,1,0.75,2025_45,200.0,2025,normal,2025-11-04,1,NEUTRAL,25586.25,25611.441897624667,NEUTRAL,TRADE,8.5
2025-11-10,HighATR-Cautious,750,750,950,84.5,30,8.5,4,WIN,170.0,Bull Put,12.3,199.2,0,0.75,2025_46,200.0,2025,normal,2025-11-10,-1,NEUTRAL,25574.25,25592.03026409757,BEAR,TRADE,8.5
2025-11-17,HighATR-Cautious,750,750,950,84.6,30,8.5,6,WIN,170.0,Bull Put,11.79,198.8,0,0.75,2025_47,200.0,2025,ultra-calm,2025-11-17,0,NEUTRAL,26014.3,25710.13509881409,BULL,TRADE,8.5
2025-11-25,Near-VC,700,700,900,82.8,80,44.0,5,WIN,120.0,Bull Put,12.24,193.5,0,0.75,2025_48,200.0,2025,normal,2025-11-25,2,BULL BIAS,25860.3,25808.058022521596,NEUTRAL,TRADE,44.0
2025-12-01,HighATR-Cautious,750,750,950,85.0,30,8.5,4,WIN,170.0,Bull Put,11.63,197.1,0,0.75,2025_49,200.0,2025,ultra-calm,2025-12-01,4,STRONG BULL,26175.95,25937.257125647426,BULL,TRADE,8.5
2025-12-09,HighATR-Cautious,750,750,950,84.2,30,8.5,4,WIN,170.0,Bull Put,10.95,200.6,1,0.75,2025_50,200.0,2025,ultra-calm,2025-12-09,-1,NEUTRAL,25841.75,25962.039681668837,NEUTRAL,TRADE,8.5
2025-12-22,HighATR-Cautious,750,750,950,85.9,30,8.5,6,WIN,170.0,Bull Put,9.68,192.4,0,0.75,2025_52,200.0,2025,ultra-calm,2025-12-22,0,NEUTRAL,26162.75,25947.570601767344,BULL,TRADE,8.5
2025-12-30,WideCondor,600+600,600,800,81.0,100,52.0,6,WIN,300.0,Condor,9.68,173.1,0,0.75,2026_01,300.0,2025,ultra-calm,2025-12-30,-1,NEUTRAL,25970.55,25985.37990340237,NEUTRAL,TRADE,52.0
2026-01-06,Normal,650,650,850,83.6,60,46.8,3,WIN,140.0,Bull Put,10.02,176.4,0,0.75,2026_02,300.0,2026,ultra-calm,2026-01-06,4,STRONG BULL,26174.65,26073.967491018146,BULL,TRADE,46.8
2026-01-07,Wednesday-MW,700,700,900,87.5,50,24.0,7,WIN,150.0,Bull Put,9.95,172.3,0,0.75,2026_02,300.0,2026,ultra-calm,2026-01-07,4,STRONG BULL,26142.9,26080.53249187356,NEUTRAL,TRADE,24.0
2026-01-13,HighATR-Cautious,750,750,950,82.8,30,8.5,7,WIN,170.0,Bull Put,11.2,207.6,2,0.75,2026_03,200.0,2026,ultra-calm,2026-01-13,-3,STRONG BEAR,25714.2,25977.690266264854,BEAR,TRADE,8.5
